sample,tempo para fechamento,number,creator user cargo,creator user seguidores,creator user tempo no GitHub,closed user cargo,closed user seguidores,closed user tempo no GitHub,closed_count,open_count,framework,relative_open_count,relative_closed_count
aws-samples/aws-perforce,2.0,1.0,,3.0,2548.0,,0.0,191.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-permissions-boundaries-builder-session,,4.0,,59.0,4338.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-photosharing-example,45.0,1.0,,3.0,1370.0,,17.0,666.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-php-sample,,7.0,,0.3333333333333333,503.6666666666667,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/aws-pipeline-server-side-swift-blog,,2.0,,9.0,688.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-pipeline-to-service-catalog,0.0,5.0,,4.5,1246.0,,4.0,376.0,1.0,3.0,AWS,75.0,25.0
aws-samples/aws-plugin-for-slurm,55.714285714285715,10.411764705882353,,30.235294117647058,1909.1176470588234,,2.7142857142857144,1011.5,14.0,3.0,AWS,17.647058823529413,82.35294117647058
aws-samples/aws-proton-sample-fargate-service,,4.0,,0.0,777.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-proton-sample-templates,51.142857142857146,26.8,,8.8,2013.8,,12.571428571428571,1865.4285714285713,7.0,3.0,AWS,30.0,70.0
aws-samples/aws-python-sample,,7.2,,33.4,1145.0,,,,0.0,5.0,AWS,100.0,0.0
aws-samples/aws-quarkus-demo,50.0,7.0,,1.0,2817.0,,17.0,1705.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-rds-snapshot-management,0.0,4.25,,2.25,1276.75,,0.0,821.0,1.0,3.0,AWS,75.0,25.0
aws-samples/aws-redshift-spectrum-poc,228.33333333333334,2.0,,1.0,748.0,,6.0,470.0,3.0,0.0,AWS,0.0,100.0
aws-samples/aws-refarch-drupal,0.0,4.6,,1.2,1080.0,,3.6666666666666665,1004.0,3.0,2.0,AWS,40.0,60.0
aws-samples/aws-refarch-moodle,45.285714285714285,15.0,,520.0,1390.4705882352941,,5.076923076923077,1233.5384615384614,14.0,3.0,AWS,17.647058823529413,82.35294117647058
aws-samples/aws-refarch-shibboleth,3.6666666666666665,4.666666666666667,,0.3333333333333333,1335.0,,0.0,2805.0,3.0,0.0,AWS,0.0,100.0
aws-samples/aws-refarch-wordpress,18.310344827586206,38.04761904761905,,6.587301587301587,1085.3492063492063,,8.517241379310345,1297.4137931034484,29.0,34.0,AWS,53.96825396825397,46.03174603174603
aws-samples/aws-reinvent-2019-trivia-game,5.0,223.77777777777777,,145.44444444444446,3322.222222222222,,537.1428571428571,3429.0,7.0,2.0,AWS,22.22222222222222,77.77777777777779
aws-samples/aws-reinvent2020-arc210-well-architected-containers,,1.0,,4.0,2197.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-rekognition-workshop-twitter-bot,0.0,1.5,,32.5,861.0,,63.0,962.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-research-workshops,271.5,1.5,,5.5,1873.5,,1.5,866.5,2.0,0.0,AWS,0.0,100.0
aws-samples/aws-robomaker-sample-application-meirorunner,,16.0,,0.0,2215.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-robomaker-sample-application-open-source-rover,,4.0,,1.0,2045.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-robomaker-sample-application-pr2-hospital,76.0,2.0,,8.0,2213.0,,8.0,2290.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-robomaker-simulation-launcher,,3.0,,4.0,597.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-ruby-sample,,2.0,,3.0,1399.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-s3-nosql-offloading-blog,0.5,4.0,,0.3333333333333333,586.0,,0.5,754.5,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-saas-factory-bootcamp,180.70731707317074,29.07547169811321,,10.528301886792454,1144.3207547169811,,0.0975609756097561,385.2682926829268,41.0,12.0,AWS,22.641509433962266,77.35849056603774
aws-samples/aws-saas-factory-dynamic-policy-generation,,2.0,,25.0,3829.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-saas-factory-eks-reference-architecture,13.6,22.166666666666668,,0.0,108.16666666666667,,1.2,165.8,5.0,1.0,AWS,16.666666666666664,83.33333333333334
aws-samples/aws-saas-factory-ref-solution-serverless-saas,9.166666666666666,3.5,,6.166666666666667,2398.6666666666665,,3.0,1479.5,6.0,0.0,AWS,0.0,100.0
aws-samples/aws-saas-factory-serverless-workshop,76.28571428571429,16.285714285714285,,11.142857142857142,1034.2857142857142,,10.857142857142858,1209.857142857143,7.0,0.0,AWS,0.0,100.0
aws-samples/aws-sagemaker-build,75.06666666666666,17.12,,13.64,1363.68,,20.933333333333334,1201.7333333333333,15.0,10.0,AWS,40.0,60.0
aws-samples/aws-sagemaker-heart-disease-prediction,89.33333333333333,2.0,,0.0,180.33333333333334,,0.0,1065.3333333333333,3.0,0.0,AWS,0.0,100.0
aws-samples/aws-sagemaker-pytorch-shop-by-style,39.0,3.0,,76.5,3177.5,,9.0,769.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-sagemaker-segmentation-example,,2.0,,21.0,1393.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-sam-github-actions-example,15.5,6.0,,8.333333333333334,2218.6666666666665,,5.0,928.5,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-sam-java-rest,,9.333333333333334,,13.5,1996.3333333333333,,,,0.0,12.0,AWS,100.0,0.0
aws-samples/aws-sam-support-aws-cdk,,1.5,,52.5,3549.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-saml-adfs-cmdlet-sample,2.0,5.5,,2.0,740.6666666666666,,2.0,917.5,2.0,4.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-sar-lambda-publish-amazonmq,0.0,1.0,,4.0,2127.0,,4.0,2127.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-sar-sagemaker-image-classification,1.0,1.0,,0.0,198.0,,0.0,199.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-scalable-big-blue-button-example,20.09090909090909,50.1219512195122,,1.8780487804878048,1771.3048780487804,,3.116883116883117,2597.4025974025976,77.0,5.0,AWS,6.097560975609756,93.90243902439023
aws-samples/aws-scaling-threat-detection-workshop,,10.833333333333334,,2.0,1373.3333333333333,,,,0.0,6.0,AWS,100.0,0.0
aws-samples/aws-scaling-threat-detection-workshop-jp,,3.0,,0.0,1251.0,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/aws-sdk-js-notes-app,0.0,16.428571428571427,,180.14285714285714,1779.857142857143,,194.0,1896.5,4.0,10.0,AWS,71.42857142857143,28.57142857142857
aws-samples/aws-sdk-js-tests,105.2,41.285714285714285,,194.0,1735.7142857142858,,194.0,1794.8,5.0,2.0,AWS,28.57142857142857,71.42857142857143
aws-samples/aws-sdk-js-v3-workshop,128.37142857142857,112.55555555555556,,119.22222222222223,1645.7777777777778,,186.57142857142858,1687.0,35.0,1.0,AWS,2.7777777777777777,97.22222222222221
aws-samples/aws-sdk-unity-samples,50.92857142857143,21.303030303030305,,144.06060606060606,1471.090909090909,,55.07692307692308,1306.0,14.0,19.0,AWS,57.57575757575758,42.42424242424242
aws-samples/aws-secret-sidecar-injector,29.56,34.333333333333336,,8.233333333333333,1752.2,,30.48,2121.08,25.0,5.0,AWS,16.666666666666664,83.33333333333334
aws-samples/aws-secrets-manager-rotation-lambdas,263.1578947368421,34.588235294117645,,13.911764705882353,1778.0294117647059,,3.8421052631578947,1907.157894736842,19.0,15.0,AWS,44.11764705882353,55.88235294117647
aws-samples/aws-secrets-manager-ssh-key-rotation,141.0,1.0,,2.0,1945.0,,2.0,2086.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-secretsmgr-workshop,,1.5,,2.0,2561.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-secure-environment-accelerator,29.382978723404257,597.8196721311475,,41.221311475409834,589.1475409836065,,6.827956989247312,580.4193548387096,94.0,28.0,AWS,22.950819672131146,77.04918032786885
aws-samples/aws-security-hub-findings-export,,2.5,,14.5,919.25,,,,0.0,4.0,AWS,100.0,0.0
aws-samples/aws-security-hub-response-and-remediation,,1.5,,0.0,1230.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-security-hub-summary-email,,1.0,,1.0,2464.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-security-hub-workshop,43.2,15.333333333333334,,6.0,2180.6,,4.5,2534.6,10.0,5.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-security-reference-architecture-examples,0.8333333333333334,19.6,,1.0,268.46666666666664,,1.0,263.25,12.0,3.0,AWS,20.0,80.0
aws-samples/aws-securityhub-automated-remediations-workshop,,3.5,,27.0,4382.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-securityhub-config-integration,,3.0,,0.0,1233.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-securityhub-remediations,,1.5,,3.0,2325.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-securityhub-to-email,0.0,2.5,,0.0,1223.0,,0.0,0.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-securityhub-to-slack,,10.285714285714286,,2.142857142857143,1317.857142857143,,,,0.0,7.0,AWS,100.0,0.0
aws-samples/aws-serverless-airline-booking,54.75,63.675,,127.1375,2262.3375,,155.20833333333334,2514.625,48.0,32.0,AWS,40.0,60.0
aws-samples/aws-serverless-app-with-aurora-and-python-sql-alchemy-example,,2.5,,2.0,1831.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-serverless-application-catalog-workshop,0.0,2.0,,1.0,1814.0,,33.0,1819.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-serverless-appsync-app,1.75,6.25,,56.875,1635.5,,42.75,1822.75,4.0,4.0,AWS,50.0,50.0
aws-samples/aws-serverless-auth-workshop,,8.0,,12.0,3224.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-serverless-chatbot-sample,,1.5,,12.0,1134.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-serverless-cicd-workshop,48.666666666666664,37.22222222222222,,15.666666666666666,2317.8333333333335,,36.0,2807.6666666666665,12.0,6.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-serverless-connect-wallboard,0.0,2.5,,0.5,1792.25,,3.0,2408.0,2.0,2.0,AWS,50.0,50.0
aws-samples/aws-serverless-crud-sample,,1.0,,215.0,2180.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-serverless-ecommerce-platform,25.62264150943396,80.74698795180723,,53.1566265060241,1699.9277108433735,,56.83018867924528,1693.8301886792453,53.0,30.0,AWS,36.144578313253014,63.85542168674698
aws-samples/aws-serverless-nextcloud,0.3333333333333333,3.25,,103.0,3432.75,,43.666666666666664,2990.0,3.0,1.0,AWS,25.0,75.0
aws-samples/aws-serverless-pyportal-lock,,1.0,,4.0,3305.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-serverless-pyportal-mars-weather-display,,1.5,,1.5,1267.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-serverless-saas-layers,0.0,8.75,,7.0,2944.5,,11.0,1141.0,1.0,3.0,AWS,75.0,25.0
aws-samples/aws-serverless-samfarm,2.0,6.8,,3.0,1755.4,,3.0,2065.0,1.0,4.0,AWS,80.0,20.0
aws-samples/aws-serverless-security-workshop,55.42857142857143,28.125,,110.75,1526.75,,43.0,1637.2857142857142,7.0,1.0,AWS,12.5,87.5
aws-samples/aws-serverless-subscription-service-node,0.0,9.0,,0.0,1591.0,,0.0,1591.0,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-serverless-telepresence-robot,3.5,4.0,,2.0,615.3333333333334,,26.5,1920.5,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-serverless-tokenization,,1.0,,1.0,2680.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-serverless-webapp-workshop,217.0,14.25,,5.5,1778.0,,196.0,1632.0,1.0,3.0,AWS,75.0,25.0
aws-samples/aws-serverless-workshop-decoupled-architecture,,1.5,,0.0,1888.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-serverless-workshop-greater-china-region,0.0,2.0,,1.0,2421.0,,4.0,332.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-serverless-workshop-innovator-island,9.176470588235293,37.97142857142857,,127.6,2215.6857142857143,,196.47058823529412,1643.4411764705883,34.0,1.0,AWS,2.857142857142857,97.14285714285714
aws-samples/aws-serverless-workshops,108.70422535211267,147.60550458715596,,58.5045871559633,1562.4311926605506,,56.49295774647887,2867.957746478873,71.0,38.0,AWS,34.862385321100916,65.13761467889908
aws-samples/aws-service-catalog-preventive-control,0.0,1.5,,1.0,2503.0,,1.0,2478.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-service-catalog-reference-architectures,9.428571428571429,52.25,,11.625,2099.75,,4.0,354.2857142857143,7.0,1.0,AWS,12.5,87.5
aws-samples/aws-service-catalog-terraform-reference-architecture,33.1,10.375,,0.625,759.375,,4.0,290.9,10.0,6.0,AWS,37.5,62.5
aws-samples/aws-service-catalog-tools-workshop,7.285714285714286,44.535714285714285,,15.357142857142858,3146.285714285714,,19.357142857142858,3555.9285714285716,28.0,0.0,AWS,0.0,100.0
aws-samples/aws-sigv4-auth-cassandra-java-driver-examples,0.0,4.0,,0.0,410.0,,0.0,54.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-simple-streaming-webapp,6.0,3.0,,12.4,927.6,,0.0,7.0,1.0,4.0,AWS,80.0,20.0
aws-samples/aws-soc-dashboard,3.0,1.0,,1.0,3200.0,,1.0,3204.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-sso-sync-script,12.0,4.0,,3.0,4028.0,,0.0,363.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-step-functions-ebs-snapshot-mgmt,216.0,5.857142857142857,,1.0,686.4285714285714,,0.5,542.5,2.0,5.0,AWS,71.42857142857143,28.57142857142857
aws-samples/aws-step-functions-long-lived-transactions,202.4,4.571428571428571,,10.285714285714286,1861.0,,18.0,3286.4,5.0,2.0,AWS,28.57142857142857,71.42857142857143
aws-samples/aws-step-functions-notification-workflow,2.0,1.0,,0.0,347.0,,2.0,1637.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-step-functions-plagiarism-demo-dotnetcore,28.5,16.285714285714285,,19.642857142857142,3237.0,,22.0,3121.375,8.0,6.0,AWS,42.857142857142854,57.14285714285714
aws-samples/aws-stepfunctions-byoc-mlops-using-data-science-sdk,,2.0,,0.0,1260.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-stepfunctions-examples,3.0,2.6666666666666665,,26.0,2494.6666666666665,,2.0,2325.0,1.0,2.0,AWS,66.66666666666666,33.33333333333333
aws-samples/aws-systems-manager-cloudformation-samples,0.0,3.0,,1.5,2285.5,,10.0,2004.0,1.0,1.0,AWS,50.0,50.0
aws-samples/aws-textract-comprehend-lex-chatbot,81.0,3.0,,0.0,2430.0,,1.0,717.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-transcribe-captioning-tools,,3.0,,22.666666666666668,2746.6666666666665,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/aws-transcribe-streaming-example-java,34.8,6.636363636363637,,24.90909090909091,1108.7272727272727,,2.6,1520.2,5.0,6.0,AWS,54.54545454545454,45.45454545454545
aws-samples/aws-transit-gateway-attachment-automation,,2.0,,1.6666666666666667,1856.0,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/aws-transit-gateway-connect-sample,,1.0,,14.0,2699.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-version-dashboard,,1.0,,0.0,1158.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-vpc-cidr-mgmt,0.0,4.0,,17.333333333333332,1758.0,,26.0,2636.5,2.0,1.0,AWS,33.33333333333333,66.66666666666666
aws-samples/aws-vpc-traffic-mirroring-source-automation,,2.0,,1.0,2708.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-vulnerability-management-workshop,,1.5,,0.0,1732.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/aws-waf-dashboard,75.5,5.375,,1.625,890.875,,23.0,1878.25,4.0,4.0,AWS,50.0,50.0
aws-samples/aws-waf-embargoed-countries-ofac,,1.0,,0.0,3175.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-with,,3.5,,0.0,60.25,,,,0.0,4.0,AWS,100.0,0.0
aws-samples/aws-workshop-for-kubernetes,28.40686274509804,291.1915584415584,,767.2532467532468,1975.4902597402597,,1811.8725490196077,2522.5343137254904,204.0,104.0,AWS,33.76623376623377,66.23376623376623
aws-samples/aws-xray-cloudwatch-event,,2.0,,0.0,0.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/aws-xray-dotnet-webapp,429.0,2.0,,5.0,2102.0,,9.0,1246.0,1.0,0.0,AWS,0.0,100.0
aws-samples/aws-xray-fargate,0.0,3.0,,4.8,924.2,,29.666666666666668,1305.3333333333333,3.0,2.0,AWS,40.0,60.0
aws-samples/aws-xray-kubernetes,52.25,8.0,,17.75,2278.0,,65.25,3030.25,4.0,0.0,AWS,0.0,100.0
aws-samples/aws-xray-sdk-node-sample,,1.0,,6.0,3660.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/awscli-profile-credential-helpers,,2.0,,9.0,2745.0,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/big-blue-button-on-aws-cn,6.6,3.5,,23.333333333333332,2488.1666666666665,,28.0,2832.2,5.0,1.0,AWS,16.666666666666664,83.33333333333334
aws-samples/blog-multi-region-serverless-service,0.0,1.0,,0.0,915.0,,0.0,915.0,1.0,0.0,AWS,0.0,100.0
aws-samples/bring-your-own-data-labs,,10.0,,5.0,2840.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/build-a-360-degree-customer-view-with-aws,,1.0,,0.0,1828.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/build-dynamodb-integration-with-kinesis,,2.0,,2.0,3539.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/building-a-realtime-data-platform-workshop,0.0,1.5,,1.5,1358.0,,0.0,1003.0,1.0,1.0,AWS,50.0,50.0
aws-samples/building-a-rule-engine-using-aws-lambda-dynamodb,,1.0,,0.0,14.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/building-with-amazon-chime,27.0,1.0,,3.0,248.0,,3.0,276.0,1.0,0.0,AWS,0.0,100.0
aws-samples/busy-engineers-document-bucket,6.794871794871795,109.45348837209302,,10.36046511627907,1118.6162790697674,,13.564102564102564,1959.6666666666667,39.0,47.0,AWS,54.65116279069767,45.348837209302324
aws-samples/busy-engineers-encryption-sdk,76.75,179.0,,59.45454545454545,1528.5454545454545,,69.0,867.5,4.0,7.0,AWS,63.63636363636363,36.36363636363637
aws-samples/cdk-assume-role-credential-plugin,9.0,21.6,,19.866666666666667,3188.4666666666667,,12.4,1700.2,10.0,5.0,AWS,33.33333333333333,66.66666666666666
aws-samples/cdk-build-bundle-deploy-example,,1.0,,0.0,3699.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/cdk-deployment-of-locust,50.0,1.0,,4.0,2945.0,,6.0,3212.0,1.0,0.0,AWS,0.0,100.0
aws-samples/cdk-eks-fargate,5.5,2.5,,8.0,2176.5,,8.0,2975.5,2.0,0.0,AWS,0.0,100.0
aws-samples/cdk-keycloak,1.75,78.6,,105.6,1274.0,,366.75,3247.0,4.0,1.0,AWS,20.0,80.0
aws-samples/cdk-serverless-lamp,1.0,122.0,,0.0,2113.0,,0.0,838.0,1.0,0.0,AWS,0.0,100.0
aws-samples/cfn-nodegroup-for-multus-cni,40.666666666666664,3.0,,0.0,166.33333333333334,,0.0,280.0,3.0,0.0,AWS,0.0,100.0
aws-samples/cfn-security-scan-integration,16.0,1.0,,0.0,368.0,,12.0,2462.0,1.0,0.0,AWS,0.0,100.0
aws-samples/cfn101-workshop,30.1875,67.66666666666667,,30.333333333333332,1771.7777777777778,,15.0625,645.875,16.0,2.0,AWS,11.11111111111111,88.88888888888889
aws-samples/chalice-workshop,358.0,33.142857142857146,,72.57142857142857,2143.285714285714,,500.0,3612.0,2.0,5.0,AWS,71.42857142857143,28.57142857142857
aws-samples/ci-4-terraform-aws-developer-tools-terratest,,4.0,,3.0,1272.0,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/cicd-for-ecs-workshop-code,11.0,1.0,,1.0,2698.0,,1.0,1893.0,1.0,0.0,AWS,0.0,100.0
aws-samples/clickstream-producer-for-apache-kafka,,2.0,,0.0,2419.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/cloud-experiments,4.666666666666667,4.571428571428571,,103.0,2664.714285714286,,103.0,2256.0,3.0,4.0,AWS,57.14285714285714,42.857142857142854
aws-samples/cloudformation-shared-vpc-model,,2.0,,0.0,2884.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/cloudformation-studio-domain,,3.0,,0.0,652.75,,,,0.0,4.0,AWS,100.0,0.0
aws-samples/cloudfront-authorization-at-edge,39.372093023255815,68.43859649122807,,6.368421052631579,2160.6140350877195,,5.255813953488372,2339.186046511628,43.0,14.0,AWS,24.561403508771928,75.43859649122807
aws-samples/cloudmosaic-dotnet,,2.5,,1.0,39.0,,,,0.0,4.0,AWS,100.0,0.0
aws-samples/codepipeline-ecr-build-sf-execution,,1.0,,24.0,503.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/codepipeline-nested-cfn,0.0,7.0,,4.333333333333333,1716.5,,0.0,1822.0,1.0,5.0,AWS,83.33333333333334,16.666666666666664
aws-samples/connected-drink-dispenser-workshop,10.75,7.909090909090909,,4.818181818181818,1812.909090909091,,7.625,2682.25,8.0,3.0,AWS,27.27272727272727,72.72727272727273
aws-samples/contact-form-processing-with-synchronous-express-workflows,15.75,6.5,,14.0,2786.5,,20.25,2771.5,4.0,0.0,AWS,0.0,100.0
aws-samples/containerized-game-servers,0.0,8.0,,19.0,1708.0,,19.0,1708.0,1.0,0.0,AWS,0.0,100.0
aws-samples/content-aggregator-example,0.0,1.5,,0.0,1030.5,,31.0,2419.5,2.0,0.0,AWS,0.0,100.0
aws-samples/controltower-cloudendure-simulated-environment,10.5,4.5,,2209.5,3218.5,,0.0,245.0,2.0,0.0,AWS,0.0,100.0
aws-samples/cookiecutter-aws-sam-dotnet,928.0,1.5,,24.5,2154.0,,22.0,3792.0,1.0,1.0,AWS,50.0,50.0
aws-samples/cookiecutter-aws-sam-pipeline,48.0,10.125,,50.75,2556.0,,167.0,2104.25,4.0,4.0,AWS,50.0,50.0
aws-samples/cookiecutter-aws-sam-python,92.6875,22.5,,799.65,2522.7,,167.0,2311.1875,16.0,4.0,AWS,20.0,80.0
aws-samples/cookiecutter-aws-sam-s3-rekognition-dynamodb-python,,1.0,,32.0,2889.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/copy-encrypted-ami,42.77777777777778,7.777777777777778,,1.1111111111111112,900.7777777777778,,0.0,300.6666666666667,9.0,0.0,AWS,0.0,100.0
aws-samples/covid19-simulation,4.0,1.0,,0.0,419.0,,0.0,2706.0,1.0,0.0,AWS,0.0,100.0
aws-samples/create-react-app-auth-amplify,101.33333333333333,25.166666666666668,,3.6666666666666665,1782.8333333333333,,16.0,1917.6666666666667,3.0,3.0,AWS,50.0,50.0
aws-samples/cross-account-amazon-dynamodb-replication,,1.5,,2.5,2162.5,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/csv-to-dynamodb,0.0,3.75,,17.75,2569.75,,6.5,1155.5,2.0,2.0,AWS,50.0,50.0
aws-samples/d-SNE,54.857142857142854,7.0,,20.4,1179.1,,24.714285714285715,1637.2857142857142,7.0,3.0,AWS,30.0,70.0
aws-samples/data-engineering-for-aws-immersion-day,12.5,4.0,,10.0,2200.0,,1.0,221.5,2.0,0.0,AWS,0.0,100.0
aws-samples/data-lake-as-code,12.0,8.5,,4.1,1001.1,,5.0,979.0,1.0,9.0,AWS,90.0,10.0
aws-samples/data-protection,,4.5,,2.0,1477.0,,,,0.0,2.0,AWS,100.0,0.0
aws-samples/dataops-platform-airflow-dbt,5.333333333333333,9.0,,5.333333333333333,1136.3333333333333,,8.0,2401.0,3.0,0.0,AWS,0.0,100.0
aws-samples/decoupling-with-amazon-eventbridge,0.0,1.0,,9.0,732.0,,9.0,732.0,1.0,0.0,AWS,0.0,100.0
aws-samples/deep-learning-models,63.42857142857143,25.642857142857142,,25.071428571428573,1916.642857142857,,49.0,2317.4285714285716,7.0,7.0,AWS,50.0,50.0
aws-samples/deploy-cis-level-1-hardened-ami-with-ec2-image-builder-pipeline,4.0,3.0,,3.0,3687.0,,0.0,275.0,1.0,0.0,AWS,0.0,100.0
aws-samples/deploying-unreal-engine-pixel-streaming-server-on-ec2,8.4,5.666666666666667,,3.888888888888889,2204.3333333333335,,1.0,1610.0,5.0,4.0,AWS,44.44444444444444,55.55555555555556
aws-samples/designing-cloud-native-microservices-on-aws,0.0,5.0,,31.0,3322.0,,98.0,2733.0,1.0,0.0,AWS,0.0,100.0
aws-samples/devsecops-cicd,,1.0,,0.0,1059.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/disaster-recovery-workshop,,2.0,,8.0,3866.0,,,,0.0,1.0,AWS,100.0,0.0
aws-samples/distributed-load-testing-using-aws-fargate,,5.9,,12.4,2043.1,,,,0.0,10.0,AWS,100.0,0.0
aws-samples/duomfa-with-amazon-cognito,3.0,1.0,,0.0,1283.0,,2.0,1731.0,1.0,0.0,AWS,0.0,100.0
aws-samples/easy-amazon-sagemaker-deployments,63.4,3.5,,9.833333333333334,1749.3333333333333,,7.0,2971.0,5.0,1.0,AWS,16.666666666666664,83.33333333333334
aws-samples/eb-custom-platforms-samples,,5.5,,2.0,2065.5,,,,0.0,4.0,AWS,100.0,0.0
aws-samples/eb-demo-php-simple-app,,5.666666666666667,,10.0,1621.3333333333333,,,,0.0,3.0,AWS,100.0,0.0
aws-samples/eb-docker-multiple-ports,0.0,1.5,,2.0,1286.5,,11.0,604.0,1.0,1.0,AWS,50.0,50.0
aws-samples/eb-docker-nginx-proxy,0.0,5.0,,3.6666666666666665,1333.4444444444443,,11.0,842.0,1.0,8.0,AWS,88.88888888888889,11.11111111111111
aws-samples/eb-docker-virtual-hosting,1.0,1.0,,4.0,1400.0,,11.0,612.0,1.0,0.0,AWS,0.0,100.0
aws-samples/eb-java-scorekeep,139.25,9.6,,56.8,1505.8,,72.0,1599.75,4.0,1.0,AWS,20.0,80.0
aws-samples/eb-locustio-sample,184.66666666666666,9.4,,15.066666666666666,1452.4,,9.333333333333334,1285.111111111111,9.0,6.0,AWS,40.0,60.0
aws-samples/eb-node-express-sample,37.0,11.666666666666666,,26.866666666666667,1712.6,,9.5,1224.8333333333333,6.0,9.0,AWS,60.0,40.0
aws-samples/eb-node-express-signup,8.0,3.0,,12.0,1546.5,,12.0,1554.5,2.0,0.0,AWS,0.0,100.0
aws-samples/eb-php-drupal,51.0,4.833333333333333,,2.3333333333333335,1668.5,,74.0,1333.0,1.0,5.0,AWS,83.33333333333334,16.666666666666664
aws-samples/eb-php-wordpress,55.92857142857143,14.304347826086957,,7.478260869565218,1729.1304347826087,,47.42857142857143,1409.142857142857,14.0,9.0,AWS,39.130434782608695,60.86956521739131
